gho_code,gho_display,gho_url,publishstate_code,publishstate_display,publishstate_url,year_code,year_display,year_url,region_code,region_display,region_url,worldbankincomegroup_code,startyear,endyear,worldbankincomegroup_display,worldbankincomegroup_url,country_code,country_display,country_url,display_value,numeric,low,high,stderr,stddev,comments
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,WB_LMI,2006,2006,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,WB_LMI,2008,2008,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,WB_LMI,2006,2006,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,WB_LMI,2012,2012,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,WB_LMI,2013,2013,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LMI,2009,2009,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,WB_LMI,2014,2014,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,WB_LMI,2008,2008,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_dst_5m,Laboratories providing drug susceptibility testing (DST) (per 5 million population),,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,WB_LMI,2007,2007,Lower-middle-income,,PHL,Philippines,,0.2,0.20000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,PHL,Philippines,,0.4,0.40000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LMI,2009,2009,Lower-middle-income,,PHL,Philippines,,0.5,0.50000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LMI,2011,2011,Lower-middle-income,,PHL,Philippines,,0.5,0.50000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,WB_LMI,2012,2012,Lower-middle-income,,PHL,Philippines,,0.7,0.70000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,WB_LMI,2013,2013,Lower-middle-income,,PHL,Philippines,,0.9,0.90000,,,,,
TB_c_lab_cul_5m,Laboratories providing tuberculosis diagnostic services using culture (per 5 million population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1370,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,WB_LMI,2014,2014,Lower-middle-income,,PHL,Philippines,,1.1,1.10000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LMI,2011,2011,Lower-middle-income,,PHL,Philippines,,2.1,2.10000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,PHL,Philippines,,2.1,2.10000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,PHL,Philippines,,2.2,2.20000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LMI,2009,2009,Lower-middle-income,,PHL,Philippines,,2.2,2.20000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,WB_LMI,2013,2013,Lower-middle-income,,PHL,Philippines,,2.6,2.60000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,WB_LMI,2014,2014,Lower-middle-income,,PHL,Philippines,,2.6,2.60000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,WB_LMI,2008,2008,Lower-middle-income,,PHL,Philippines,,2.6,2.60000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,WB_LMI,2007,2007,Lower-middle-income,,PHL,Philippines,,2.7,2.70000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,WB_LMI,2006,2006,Lower-middle-income,,PHL,Philippines,,2.7,2.70000,,,,,
TB_c_lab_sm_100k,Laboratories providing tuberculosis diagnostic services using sputum smear microscopy (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1369,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,WB_LMI,2012,2012,Lower-middle-income,,PHL,Philippines,,2.7,2.70000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,WB_LMI,2014,2014,Lower-middle-income,,PHL,Philippines,,267 436,267436.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,WB_LMI,2013,2013,Lower-middle-income,,PHL,Philippines,,244 392,244392.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,WB_LMI,2012,2012,Lower-middle-income,,PHL,Philippines,,230 162,230162.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,WB_LMI,2011,2011,Lower-middle-income,,PHL,Philippines,,206 088,206088.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,WB_LMI,2010,2010,Lower-middle-income,,PHL,Philippines,,174 389,174389.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,WB_LMI,2009,2009,Lower-middle-income,,PHL,Philippines,,153 167,153167.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,WB_LMI,2008,2008,Lower-middle-income,,PHL,Philippines,,145 892,145892.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,WB_LMI,2007,2007,Lower-middle-income,,PHL,Philippines,,142 576,142576.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,WB_LMI,2006,2006,Lower-middle-income,,PHL,Philippines,,148 217,148217.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,WB_LMI,2005,2005,Lower-middle-income,,PHL,Philippines,,137 100,137100.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,WB_LMI,2004,2004,Lower-middle-income,,PHL,Philippines,,130 609,130609.00000,,,,,
TB_c_notified,Total number of notified TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/333,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,WB_LMI,2003,2003,Lower-middle-income,,PHL,Philippines,,134 362,134362.00000,,,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,24 [20-28],24.00000,20.00000,28.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,25 [21-29],25.00000,21.00000,29.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,26 [23-30],26.00000,23.00000,30.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,27 [24-31],27.00000,24.00000,31.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,28 [25-32],28.00000,25.00000,32.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,29 [26-33],29.00000,26.00000,33.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,31 [27-34],31.00000,27.00000,34.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,32 [28-35],32.00000,28.00000,35.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,33 [29-37],33.00000,29.00000,37.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,35 [30-39],35.00000,30.00000,39.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,35 [30-39],35.00000,30.00000,39.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,35 [30-40],35.00000,30.00000,40.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,39 [33-45],39.00000,33.00000,45.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,2005,2005,,,PHL,Philippines,,40 [34-47],40.00000,34.00000,47.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,2004,2004,,,PHL,Philippines,,42 [35-50],42.00000,35.00000,50.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,PHL,Philippines,,44 [36-52],44.00000,36.00000,52.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,,2002,2002,,,PHL,Philippines,,47 [40-56],47.00000,40.00000,56.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,PHL,Philippines,,46 [39-54],46.00000,39.00000,54.00000,,,
MDG_0000000017,Deaths due to tuberculosis among HIV-negative people (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/17,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,,2000,2000,,,PHL,Philippines,,48 [40-57],48.00000,40.00000,57.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,554 [311-866],554.00000,311.00000,866.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,554 [311-866],554.00000,311.00000,866.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,554 [311-866],554.00000,311.00000,866.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,550 [307-862],550.00000,307.00000,862.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,546 [304-859],546.00000,304.00000,859.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,543 [300-855],543.00000,300.00000,855.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,539 [297-852],539.00000,297.00000,852.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,535 [293-848],535.00000,293.00000,848.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,531 [290-845],531.00000,290.00000,845.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,528 [286-841],528.00000,286.00000,841.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,524 [283-838],524.00000,283.00000,838.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,520 [280-834],520.00000,280.00000,834.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,530 [288-843],530.00000,288.00000,843.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,2005,2005,,,PHL,Philippines,,539 [293-858],539.00000,293.00000,858.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,2004,2004,,,PHL,Philippines,,549 [299-874],549.00000,299.00000,874.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,PHL,Philippines,,559 [304-889],559.00000,304.00000,889.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,,2002,2002,,,PHL,Philippines,,569 [310-906],569.00000,310.00000,906.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,PHL,Philippines,,579 [315-922],579.00000,315.00000,922.00000,,,
MDG_0000000020,Incidence of tuberculosis (per 100 000 population per year),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/20,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,,2000,2000,,,PHL,Philippines,,590 [321-939],590.00000,321.00000,939.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,63 [40-110],63.00000,40.00000,110.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,54 [35-97],54.00000,35.00000,97.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,58 [37-100],58.00000,37.00000,100.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,49 [31-88],49.00000,31.00000,88.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2014,2014,,WPR,Western Pacific,,,2014,2014,,,PHL,Philippines,,44 [28-80],44.00000,28.00000,80.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2013,2013,,WPR,Western Pacific,,,2013,2013,,,PHL,Philippines,,43 [27-77],43.00000,27.00000,77.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2012,2012,,WPR,Western Pacific,,,2012,2012,,,PHL,Philippines,,41 [26-75],41.00000,26.00000,75.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2011,2011,,WPR,Western Pacific,,,2011,2011,,,PHL,Philippines,,38 [24-70],38.00000,24.00000,70.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2010,2010,,WPR,Western Pacific,,,2010,2010,,,PHL,Philippines,,33 [21-61],33.00000,21.00000,61.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2009,2009,,WPR,Western Pacific,,,2009,2009,,,PHL,Philippines,,30 [19-55],30.00000,19.00000,55.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2008,2008,,WPR,Western Pacific,,,2008,2008,,,PHL,Philippines,,29 [18-54],29.00000,18.00000,54.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2007,2007,,WPR,Western Pacific,,,2007,2007,,,PHL,Philippines,,30 [19-56],30.00000,19.00000,56.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2006,2006,,WPR,Western Pacific,,,2006,2006,,,PHL,Philippines,,32 [20-58],32.00000,20.00000,58.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2005,2005,,WPR,Western Pacific,,,2005,2005,,,PHL,Philippines,,29 [19-54],29.00000,19.00000,54.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2004,2004,,WPR,Western Pacific,,,2004,2004,,,PHL,Philippines,,28 [18-52],28.00000,18.00000,52.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2003,2003,,WPR,Western Pacific,,,2003,2003,,,PHL,Philippines,,29 [18-53],29.00000,18.00000,53.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2002,2002,,WPR,Western Pacific,,,2002,2002,,,PHL,Philippines,,26 [16-47],26.00000,16.00000,47.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2001,2001,,WPR,Western Pacific,,,2001,2001,,,PHL,Philippines,,23 [15-43],23.00000,15.00000,43.00000,,,
TB_1,Tuberculosis treatment coverage,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1422,PUBLISHED,Published,,2000,2000,,WPR,Western Pacific,,,2000,2000,,,PHL,Philippines,,26 [16-48],26.00000,16.00000,48.00000,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2018,2018,,WPR,Western Pacific,,,2018,2018,,,PHL,Philippines,,0.88,0.88000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2017,2017,,WPR,Western Pacific,,,2017,2017,,,PHL,Philippines,,51,51.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2016,2016,,WPR,Western Pacific,,,2016,2016,,,PHL,Philippines,,21,21.00000,,,,,
TB_c_dst_rlt_new_pct,New cases tested for RR-/MDR-TB (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1366,PUBLISHED,Published,,2015,2015,,WPR,Western Pacific,,,2015,2015,,,PHL,Philippines,,4.3,4.30000,,,,,
